"","unique_genes","total_in","total_out","norm_reldif","stresscat"
"1224","SRPRA",3,1,0.866666666666667,"erstress"
"1225","SRPRB",3,1,0.866666666666667,"erstress"
"1226","TSPYL2",3,1,0.866666666666667,"erstress"
"1227","WIPI1",3,1,0.866666666666667,"erstress"
"1228","YIF1A",3,1,0.866666666666667,"erstress"
"1229","ZBTB17",3,1,0.866666666666667,"erstress"
"1230","HSPA5",9,4,0.826086956521739,"erstress"
"1231","AC004156.1",2,1,0.806451612903226,"erstress"
"1232","AGR2",2,1,0.806451612903226,"erstress"
"1233","ASNA1",2,1,0.806451612903226,"erstress"
"1234","ATF6",4,2,0.806451612903226,"erstress"
"1235","ATF6B",2,1,0.806451612903226,"erstress"
"1236","BFAR",2,1,0.806451612903226,"erstress"
"1237","BHLHA15",2,1,0.806451612903226,"erstress"
"1238","CREB3",2,1,0.806451612903226,"erstress"
"1239","CREB3L1",2,1,0.806451612903226,"erstress"
"1240","CREB3L2",2,1,0.806451612903226,"erstress"
"1241","CREB3L3",2,1,0.806451612903226,"erstress"
"1242","CREB3L4",2,1,0.806451612903226,"erstress"
"1243","CREBRF",2,1,0.806451612903226,"erstress"
"1244","CTDSP2",2,1,0.806451612903226,"erstress"
"1245","CUL3",2,1,0.806451612903226,"erstress"
"1246","CUL7",2,1,0.806451612903226,"erstress"
"1247","DAB2IP",2,1,0.806451612903226,"erstress"
"1248","DERL2",2,1,0.806451612903226,"erstress"
"1249","DERL3",2,1,0.806451612903226,"erstress"
"1250","EIF2AK2",2,1,0.806451612903226,"erstress"
"1251","EXTL1",2,1,0.806451612903226,"erstress"
"1252","EXTL2",2,1,0.806451612903226,"erstress"
"1253","EXTL3",2,1,0.806451612903226,"erstress"
"1254","FGF21",2,1,0.806451612903226,"erstress"
"1255","FICD",2,1,0.806451612903226,"erstress"
"1256","GFPT1",2,1,0.806451612903226,"erstress"
"1257","GSK3A",2,1,0.806451612903226,"erstress"
"1258","HDGF",2,1,0.806451612903226,"erstress"
"1259","KLHDC3",2,1,0.806451612903226,"erstress"
"1260","MBTPS1",2,1,0.806451612903226,"erstress"
"1261","MBTPS2",2,1,0.806451612903226,"erstress"
"1262","MYDGF",2,1,0.806451612903226,"erstress"
"1263","NCK1",2,1,0.806451612903226,"erstress"
"1264","NCK2",2,1,0.806451612903226,"erstress"
"1265","OPTN",2,1,0.806451612903226,"erstress"
"1266","PACRG",2,1,0.806451612903226,"erstress"
"1267","PARP16",2,1,0.806451612903226,"erstress"
"1268","PDIA6",4,2,0.806451612903226,"erstress"
"1269","PLA2G4B",2,1,0.806451612903226,"erstress"
"1270","POMT2",2,1,0.806451612903226,"erstress"
"1271","PPP2R5B",2,1,0.806451612903226,"erstress"
"1272","PTPN1",2,1,0.806451612903226,"erstress"
"1273","PTPN2",2,1,0.806451612903226,"erstress"
"1274","RHBDD1",2,1,0.806451612903226,"erstress"
"1275","RNF121",2,1,0.806451612903226,"erstress"
"1276","RNF175",2,1,0.806451612903226,"erstress"
"1277","RNF185",2,1,0.806451612903226,"erstress"
"1278","RNF5",2,1,0.806451612903226,"erstress"
"1279","SDF2",2,1,0.806451612903226,"erstress"
"1280","SERP2",2,1,0.806451612903226,"erstress"
"1281","SULT1A3",2,1,0.806451612903226,"erstress"
"1282","TLN1",2,1,0.806451612903226,"erstress"
"1283","TM7SF3",2,1,0.806451612903226,"erstress"
"1284","TMEM33",2,1,0.806451612903226,"erstress"
"1285","TPP1",2,1,0.806451612903226,"erstress"
"1286","WFS1",4,2,0.806451612903226,"erstress"
"1287","YOD1",2,1,0.806451612903226,"erstress"
"1288","CHAC1",2,1,0.806451612903226,"erstress"
"1289","PSAT1",2,1,0.806451612903226,"erstress"
"1290","SEC11A",2,1,0.806451612903226,"erstress"
"1291","SLC1A4",2,1,0.806451612903226,"erstress"
"1292","SLC7A5",2,1,0.806451612903226,"erstress"
"1293","AMFR",3,2,0.75,"erstress"
"1294","ATF3",3,2,0.75,"erstress"
"1295","CCL2",3,2,0.75,"erstress"
"1296","DERL1",3,2,0.75,"erstress"
"1297","HERPUD1",3,2,0.75,"erstress"
"1298","SEC31A",3,2,0.75,"erstress"
"1299","SYVN1",3,2,0.75,"erstress"
"1300","TATDN2",3,2,0.75,"erstress"
"1301","UGGT2",3,2,0.75,"erstress"
"1302","ADD1",2,2,0.647058823529412,"erstress"
"1303","ANKZF1",2,2,0.647058823529412,"erstress"
"1304","BAG6",2,2,0.647058823529412,"erstress"
"1305","BCL2L11",2,2,0.647058823529412,"erstress"
"1306","BOK",2,2,0.647058823529412,"erstress"
"1307","CDK5RAP3",2,2,0.647058823529412,"erstress"
"1308","LMNA",2,2,0.647058823529412,"erstress"
"1309","PIK3R1",2,2,0.647058823529412,"erstress"
"1310","PPP1R15B",2,2,0.647058823529412,"erstress"
"1311","RACK1",2,2,0.647058823529412,"erstress"
"1312","SELENOS",2,2,0.647058823529412,"erstress"
"1313","TBL2",2,2,0.647058823529412,"erstress"
"1314","TMBIM6",2,2,0.647058823529412,"erstress"
"1315","VAPB",2,2,0.647058823529412,"erstress"
"1316","ENTPD5",2,2,0.647058823529412,"erstress"
"1317","SELENOF",2,2,0.647058823529412,"erstress"
"1318","ERP44",2,2,0.647058823529412,"erstress"
"1319","NFYC",2,2,0.647058823529412,"erstress"
"1320","COMP",1,1,0.647058823529412,"erstress"
"1321","EDEM2",1,1,0.647058823529412,"erstress"
"1322","EDEM3",1,1,0.647058823529412,"erstress"
"1323","F12",1,1,0.647058823529412,"erstress"
"1324","FAF2",1,1,0.647058823529412,"erstress"
"1325","HERPUD2",1,1,0.647058823529412,"erstress"
"1326","HSPB3",1,1,0.647058823529412,"erstress"
"1327","HSPB7",1,1,0.647058823529412,"erstress"
"1328","JKAMP",1,1,0.647058823529412,"erstress"
"1329","MANF",1,1,0.647058823529412,"erstress"
"1330","MFN2",1,1,0.647058823529412,"erstress"
"1331","STT3B",1,1,0.647058823529412,"erstress"
"1332","THBS4",1,1,0.647058823529412,"erstress"
"1333","TMEM129",1,1,0.647058823529412,"erstress"
"1334","UBE2J2",1,1,0.647058823529412,"erstress"
"1335","UBXN4",1,1,0.647058823529412,"erstress"
"1336","ABCF2",1,1,0.647058823529412,"erstress"
"1337","ACACA",1,1,0.647058823529412,"erstress"
"1338","ACLY",1,1,0.647058823529412,"erstress"
"1339","ACSL3",1,1,0.647058823529412,"erstress"
"1340","ACTR3",1,1,0.647058823529412,"erstress"
"1341","ADIPOR2",1,1,0.647058823529412,"erstress"
"1342","ARPC5L",1,1,0.647058823529412,"erstress"
"1343","ATP5MC1",1,1,0.647058823529412,"erstress"
"1344","ATP6V1D",1,1,0.647058823529412,"erstress"
"1345","BCAT1",1,1,0.647058823529412,"erstress"
"1346","BUB1",1,1,0.647058823529412,"erstress"
"1347","CCNF",1,1,0.647058823529412,"erstress"
"1348","CFP",1,1,0.647058823529412,"erstress"
"1349","CTSC",1,1,0.647058823529412,"erstress"
"1350","CYB5B",1,1,0.647058823529412,"erstress"
"1351","CYP51A1",1,1,0.647058823529412,"erstress"
"1352","DAPP1",1,1,0.647058823529412,"erstress"
"1353","DDX39A",1,1,0.647058823529412,"erstress"
"1354","EBP",1,1,0.647058823529412,"erstress"
"1355","ELOVL5",1,1,0.647058823529412,"erstress"
"1356","ELOVL6",1,1,0.647058823529412,"erstress"
"1357","EPRS",1,1,0.647058823529412,"erstress"
"1358","ETF1",1,1,0.647058823529412,"erstress"
"1359","FADS2",1,1,0.647058823529412,"erstress"
"1360","FAM129A",1,1,0.647058823529412,"erstress"
"1361","FGL2",1,1,0.647058823529412,"erstress"
"1362","FKBP2",1,1,0.647058823529412,"erstress"
"1363","GGA2",1,1,0.647058823529412,"erstress"
"1364","GLA",1,1,0.647058823529412,"erstress"
"1365","GMPS",1,1,0.647058823529412,"erstress"
"1366","HMBS",1,1,0.647058823529412,"erstress"
"1367","HMGCR",1,1,0.647058823529412,"erstress"
"1368","HMGCS1",1,1,0.647058823529412,"erstress"
"1369","IDI1",1,1,0.647058823529412,"erstress"
"1370","IFI30",1,1,0.647058823529412,"erstress"
"1371","IFRD1",1,1,0.647058823529412,"erstress"
"1372","IMMT",1,1,0.647058823529412,"erstress"
"1373","ITGB2",1,1,0.647058823529412,"erstress"
"1374","LDLR",1,1,0.647058823529412,"erstress"
"1375","LTA4H",1,1,0.647058823529412,"erstress"
"1376","M6PR",1,1,0.647058823529412,"erstress"
"1377","MAP2K3",1,1,0.647058823529412,"erstress"
"1378","MCM2",1,1,0.647058823529412,"erstress"
"1379","MCM4",1,1,0.647058823529412,"erstress"
"1380","MLLT11",1,1,0.647058823529412,"erstress"
"1381","MTHFD2",2,2,0.647058823529412,"erstress"
"1382","MTHFD2L",1,1,0.647058823529412,"erstress"
"1383","NFKBIB",1,1,0.647058823529412,"erstress"
"1384","NUFIP1",1,1,0.647058823529412,"erstress"
"1385","PDAP1",1,1,0.647058823529412,"erstress"
"1386","PIK3R3",1,1,0.647058823529412,"erstress"
"1387","PITPNB",1,1,0.647058823529412,"erstress"
"1388","PNO1",1,1,0.647058823529412,"erstress"
"1389","POLR3G",1,1,0.647058823529412,"erstress"
"1390","PPA1",1,1,0.647058823529412,"erstress"
"1391","PSMG1",1,1,0.647058823529412,"erstress"
"1392","PSPH",1,1,0.647058823529412,"erstress"
"1393","RAB1A",1,1,0.647058823529412,"erstress"
"1394","RIT1",1,1,0.647058823529412,"erstress"
"1395","RPN1",1,1,0.647058823529412,"erstress"
"1396","RRP9",2,2,0.647058823529412,"erstress"
"1397","SHMT2",1,1,0.647058823529412,"erstress"
"1398","SKAP2",1,1,0.647058823529412,"erstress"
"1399","SLA",1,1,0.647058823529412,"erstress"
"1400","SLC1A5",1,1,0.647058823529412,"erstress"
"1401","SLC7A11",1,1,0.647058823529412,"erstress"
"1402","SLC9A3R1",1,1,0.647058823529412,"erstress"
"1403","SQSTM1",1,1,0.647058823529412,"erstress"
"1404","STARD4",1,1,0.647058823529412,"erstress"
"1405","STIP1",1,1,0.647058823529412,"erstress"
"1406","SYTL2",1,1,0.647058823529412,"erstress"
"1407","TBK1",1,1,0.647058823529412,"erstress"
"1408","TES",1,1,0.647058823529412,"erstress"
"1409","TM7SF2",1,1,0.647058823529412,"erstress"
"1410","TMEM97",1,1,0.647058823529412,"erstress"
"1411","TRIB3",1,1,0.647058823529412,"erstress"
"1412","TUBA4A",1,1,0.647058823529412,"erstress"
"1413","TUBG1",1,1,0.647058823529412,"erstress"
"1414","UFM1",1,1,0.647058823529412,"erstress"
"1415","USO1",1,1,0.647058823529412,"erstress"
"1416","VLDLR",1,1,0.647058823529412,"erstress"
"1417","WARS",1,1,0.647058823529412,"erstress"
"1418","YKT6",1,1,0.647058823529412,"erstress"
"1419","ALDH18A1",1,1,0.647058823529412,"erstress"
"1420","BANF1",1,1,0.647058823529412,"erstress"
"1421","CEBPB",1,1,0.647058823529412,"erstress"
"1422","CKS1B",1,1,0.647058823529412,"erstress"
"1423","DCP1A",1,1,0.647058823529412,"erstress"
"1424","DDX10",1,1,0.647058823529412,"erstress"
"1425","EDC4",1,1,0.647058823529412,"erstress"
"1426","EIF4A1",1,1,0.647058823529412,"erstress"
"1427","EIF4A2",1,1,0.647058823529412,"erstress"
"1428","EIF4E",1,1,0.647058823529412,"erstress"
"1429","EIF4G1",1,1,0.647058823529412,"erstress"
"1430","EXOC2",1,1,0.647058823529412,"erstress"
"1431","EXOSC1",1,1,0.647058823529412,"erstress"
"1432","GEMIN4",1,1,0.647058823529412,"erstress"
"1433","IARS",1,1,0.647058823529412,"erstress"
"1434","IFIT1",1,1,0.647058823529412,"erstress"
"1435","KHSRP",1,1,0.647058823529412,"erstress"
"1436","KIF5B",1,1,0.647058823529412,"erstress"
"1437","LSM1",1,1,0.647058823529412,"erstress"
"1438","LSM4",1,1,0.647058823529412,"erstress"
"1439","MTREX",1,1,0.647058823529412,"erstress"
"1440","NFYA",1,1,0.647058823529412,"erstress"
"1441","NFYB",1,1,0.647058823529412,"erstress"
"1442","NHP2",1,1,0.647058823529412,"erstress"
"1443","NOLC1",1,1,0.647058823529412,"erstress"
"1444","NOP14",1,1,0.647058823529412,"erstress"
"1445","NOP56",1,1,0.647058823529412,"erstress"
"1446","PAIP1",1,1,0.647058823529412,"erstress"
"1447","RPS14",1,1,0.647058823529412,"erstress"
"1448","SDAD1",1,1,0.647058823529412,"erstress"
"1449","SPCS1",1,1,0.647058823529412,"erstress"
"1450","SPCS3",1,1,0.647058823529412,"erstress"
"1451","TARS",1,1,0.647058823529412,"erstress"
"1452","TTC37",1,1,0.647058823529412,"erstress"
"1453","TUBB2A",1,1,0.647058823529412,"erstress"
"1454","XPOT",1,1,0.647058823529412,"erstress"
"1455","YWHAZ",1,1,0.647058823529412,"erstress"
"1456","ERO1A",8,9,0.611510791366906,"erstress"
"1457","TOR1A",7,8,0.60655737704918,"erstress"
"1458","HSPE1",7,8,0.60655737704918,"erstress"
"1459","CALR",6,7,0.6,"erstress"
"1460","DNAJB12",6,7,0.6,"erstress"
"1461","DNAJB14",6,7,0.6,"erstress"
"1462","DNAJC18",6,7,0.6,"erstress"
"1463","UGGT1",5,6,0.590909090909091,"erstress"
"1464","HSP90B1",6,8,0.555555555555556,"erstress"
"1465","DNAJB5",6,8,0.555555555555556,"erstress"
"1466","DNAJC3",5,7,0.538461538461539,"erstress"
"1467","TOR1B",5,7,0.538461538461539,"erstress"
"1468","HSPA9",9,13,0.527272727272727,"erstress"
"1469","DNAJB11",4,6,0.513513513513514,"erstress"
"1470","EP300",2,3,0.513513513513514,"erstress"
"1471","ERN1",4,6,0.513513513513514,"erstress"
"1472","PDIA5",4,6,0.513513513513514,"erstress"
"1473","HSPA7",7,11,0.49618320610687,"erstress"
"1474","DNAJB13",5,8,0.48936170212766,"erstress"
"1475","HSPD1",5,8,0.48936170212766,"erstress"
"1476","GAK",4,7,0.454545454545455,"erstress"
"1477","ST13P4",4,7,0.454545454545455,"erstress"
"1478","ST13P5",4,7,0.454545454545455,"erstress"
"1479","TOR2A",4,7,0.454545454545455,"erstress"
"1480","CCT2",4,7,0.454545454545455,"erstress"
"1481","DNAJB2",4,7,0.454545454545455,"erstress"
"1482","DNAJB4",6,11,0.435897435897436,"erstress"
"1483","HSPA13",7,13,0.430656934306569,"erstress"
"1484","HSPA14",7,13,0.430656934306569,"erstress"
"1485","HSPA1A",7,13,0.430656934306569,"erstress"
"1486","HSPA1B",7,13,0.430656934306569,"erstress"
"1487","HSPA1L",7,13,0.430656934306569,"erstress"
"1488","HSPA2",7,13,0.430656934306569,"erstress"
"1489","HSPA6",7,13,0.430656934306569,"erstress"
"1490","HSPA8",7,13,0.430656934306569,"erstress"
"1491","ATF4",3,6,0.4,"erstress"
"1492","ATP6V0D1",3,6,0.4,"erstress"
"1493","EIF2AK3",3,6,0.4,"erstress"
"1494","ERN2",3,6,0.4,"erstress"
"1495","HYOU1",3,6,0.4,"erstress"
"1496","IGFBP1",3,6,0.4,"erstress"
"1497","PPP1R15A",3,6,0.4,"erstress"
"1498","ST13",5,10,0.4,"erstress"
"1499","FKBP1A",3,6,0.4,"erstress"
"1500","ALG12",1,2,0.4,"erstress"
"1501","CSNK2A2",1,2,0.4,"erstress"
"1502","CSNK2B",1,2,0.4,"erstress"
"1503","CWC27",1,2,0.4,"erstress"
"1504","DNAJC1",1,2,0.4,"erstress"
"1505","DNAJC10",1,2,0.4,"erstress"
"1506","DNAJC19",1,2,0.4,"erstress"
"1507","DNAJC21",1,2,0.4,"erstress"
"1508","DNAJC25",1,2,0.4,"erstress"
"1509","DNAJC4",3,6,0.4,"erstress"
"1510","DNLZ",1,2,0.4,"erstress"
"1511","EMC1",1,2,0.4,"erstress"
"1512","EMC2",1,2,0.4,"erstress"
"1513","EMC3",1,2,0.4,"erstress"
"1514","EMC4",1,2,0.4,"erstress"
"1515","EMC6",1,2,0.4,"erstress"
"1516","ENGASE",1,2,0.4,"erstress"
"1517","ERP27",1,2,0.4,"erstress"
"1518","ERP29",1,2,0.4,"erstress"
"1519","FKBP6",1,2,0.4,"erstress"
"1520","FKBP9",1,2,0.4,"erstress"
"1521","FUT10",1,2,0.4,"erstress"
"1522","GANAB",1,2,0.4,"erstress"
"1523","GNAI1",1,2,0.4,"erstress"
"1524","GNAI2",1,2,0.4,"erstress"
"1525","GNAI3",1,2,0.4,"erstress"
"1526","GNAT1",1,2,0.4,"erstress"
"1527","GNAT2",1,2,0.4,"erstress"
"1528","GNAT3",1,2,0.4,"erstress"
"1529","GNAZ",1,2,0.4,"erstress"
"1530","GNB2",1,2,0.4,"erstress"
"1531","GNB3",1,2,0.4,"erstress"
"1532","GNB4",1,2,0.4,"erstress"
"1533","GNB5",1,2,0.4,"erstress"
"1534","GNG2",1,2,0.4,"erstress"
"1535","GRN",1,2,0.4,"erstress"
"1536","HSPBP1",1,2,0.4,"erstress"
"1537","LMAN2L",1,2,0.4,"erstress"
"1538","LTBP4",1,2,0.4,"erstress"
"1539","MESD",1,2,0.4,"erstress"
"1540","MLEC",1,2,0.4,"erstress"
"1541","MOGS",1,2,0.4,"erstress"
"1542","MPDU1",1,2,0.4,"erstress"
"1543","NGLY1",1,2,0.4,"erstress"
"1544","NPPB",1,2,0.4,"erstress"
"1545","PDCL",1,2,0.4,"erstress"
"1546","PDCL3",1,2,0.4,"erstress"
"1547","PDIA2",1,2,0.4,"erstress"
"1548","PDIA3",1,2,0.4,"erstress"
"1549","PDILT",1,2,0.4,"erstress"
"1550","PPIA",3,6,0.4,"erstress"
"1551","PPIL1",1,2,0.4,"erstress"
"1552","PPIL2",1,2,0.4,"erstress"
"1553","PPIL3",1,2,0.4,"erstress"
"1554","PRKCSH",1,2,0.4,"erstress"
"1555","PTGES3L",1,2,0.4,"erstress"
"1556","RGS7",1,2,0.4,"erstress"
"1557","RGS9",1,2,0.4,"erstress"
"1558","RIC3",1,2,0.4,"erstress"
"1559","SACS",1,2,0.4,"erstress"
"1560","SNRNP70",1,2,0.4,"erstress"
"1561","SUCO",1,2,0.4,"erstress"
"1562","TBCA",1,2,0.4,"erstress"
"1563","TBCC",1,2,0.4,"erstress"
"1564","TBCD",1,2,0.4,"erstress"
"1565","TBCE",1,2,0.4,"erstress"
"1566","UBXN1",1,2,0.4,"erstress"
"1567","VBP1",1,2,0.4,"erstress"
"1568","AAMP",1,2,0.4,"erstress"
"1569","AIPL1",1,2,0.4,"erstress"
"1570","CLN3",1,2,0.4,"erstress"
"1571","CRYAA",1,2,0.4,"erstress"
"1572","ERLEC1",1,2,0.4,"erstress"
"1573","HEATR3",1,2,0.4,"erstress"
"1574","MDN1",1,2,0.4,"erstress"
"1575","NAP1L4",1,2,0.4,"erstress"
"1576","NDUFAF1",1,2,0.4,"erstress"
"1577","NWD2",1,2,0.4,"erstress"
"1578","PET100",1,2,0.4,"erstress"
"1579","SCG5",1,2,0.4,"erstress"
"1580","SHQ1",1,2,0.4,"erstress"
"1581","SPG7",1,2,0.4,"erstress"
"1582","SRSF10",1,2,0.4,"erstress"
"1583","SRSF12",1,2,0.4,"erstress"
"1584","TAPBP",1,2,0.4,"erstress"
"1585","TMEM67",1,2,0.4,"erstress"
"1586","TUBB4B",1,2,0.4,"erstress"
"1587","ADD3",1,2,0.4,"erstress"
"1588","CACYBP",1,2,0.4,"erstress"
"1589","CCNG1",1,2,0.4,"erstress"
"1590","CD9",1,2,0.4,"erstress"
"1591","CDC25A",1,2,0.4,"erstress"
"1592","CORO1A",1,2,0.4,"erstress"
"1593","DHCR24",1,2,0.4,"erstress"
"1594","DHFR",1,2,0.4,"erstress"
"1595","EIF2S2",1,2,0.4,"erstress"
"1596","FADS1",1,2,0.4,"erstress"
"1597","FDXR",1,2,0.4,"erstress"
"1598","HPRT1",1,2,0.4,"erstress"
"1599","IDH1",1,2,0.4,"erstress"
"1600","IGFBP5",1,2,0.4,"erstress"
"1601","INSIG1",1,2,0.4,"erstress"
"1602","LGMN",1,2,0.4,"erstress"
"1603","ME1",1,2,0.4,"erstress"
"1604","NAMPT",1,2,0.4,"erstress"
"1605","NFIL3",1,2,0.4,"erstress"
"1606","NMT1",1,2,0.4,"erstress"
"1607","PGM1",1,2,0.4,"erstress"
"1608","PHGDH",1,2,0.4,"erstress"
"1609","RDH11",1,2,0.4,"erstress"
"1610","RRM2",1,2,0.4,"erstress"
"1611","SC5D",1,2,0.4,"erstress"
"1612","SLC37A4",1,2,0.4,"erstress"
"1613","SQLE",1,2,0.4,"erstress"
"1614","SRD5A1",1,2,0.4,"erstress"
"1615","TOMM40",1,2,0.4,"erstress"
"1616","DCP2",1,2,0.4,"erstress"
"1617","DKC1",1,2,0.4,"erstress"
"1618","EEF2",1,2,0.4,"erstress"
"1619","EIF4A3",1,2,0.4,"erstress"
"1620","EIF4EBP1",1,2,0.4,"erstress"
"1621","EXOSC10",1,2,0.4,"erstress"
"1622","EXOSC2",1,2,0.4,"erstress"
"1623","EXOSC4",1,2,0.4,"erstress"
"1624","EXOSC5",1,2,0.4,"erstress"
"1625","EXOSC9",1,2,0.4,"erstress"
"1626","IMP3",1,2,0.4,"erstress"
"1627","PARN",1,2,0.4,"erstress"
"1628","POP4",1,2,0.4,"erstress"
"1629","DNAJB1",6,13,0.365853658536585,"erstress"
"1630","COPS5",3,7,0.333333333333333,"erstress"
"1631","DDIT3",3,7,0.333333333333333,"erstress"
"1632","STC2",3,7,0.333333333333333,"erstress"
"1633","DNAJB8",3,7,0.333333333333333,"erstress"
"1634","HSPB6",3,7,0.333333333333333,"erstress"
"1635","PPIB",3,7,0.333333333333333,"erstress"
"1636","PPID",3,7,0.333333333333333,"erstress"
"1637","CANX",3,7,0.333333333333333,"erstress"
"1638","CCT6A",3,7,0.333333333333333,"erstress"
"1639","SERPINH1",3,7,0.333333333333333,"erstress"
"1640","PTGES3",5,12,0.320754716981132,"erstress"
"1641","BAG3",4,10,0.302325581395349,"erstress"
"1642","HSF1",2,5,0.302325581395349,"erstress"
"1643","HSPH1",5,13,0.284403669724771,"erstress"
"1644","EIF2S1",3,8,0.272727272727273,"erstress"
"1645","CLU",3,8,0.272727272727273,"erstress"
"1646","FKBP1B",3,8,0.272727272727273,"erstress"
"1647","HSPB1",3,8,0.272727272727273,"erstress"
"1648","TRAP1",3,8,0.272727272727273,"erstress"
"1649","DNAJA4",3,8,0.272727272727273,"erstress"
"1650","CD74",4,11,0.258426966292135,"erstress"
"1651","DNAJA1",3,9,0.217391304347826,"erstress"
"1652","ACADVL",2,6,0.217391304347826,"erstress"
"1653","BAK1",2,6,0.217391304347826,"erstress"
"1654","CXCL8",2,6,0.217391304347826,"erstress"
"1655","HDAC6",2,6,0.217391304347826,"erstress"
"1656","PRKN",2,6,0.217391304347826,"erstress"
"1657","UBE2W",2,6,0.217391304347826,"erstress"
"1658","BAG1",4,12,0.217391304347826,"erstress"
"1659","DNAJC7",4,12,0.217391304347826,"erstress"
"1660","CRTAP",2,6,0.217391304347826,"erstress"
"1661","CSNK2A1",2,6,0.217391304347826,"erstress"
"1662","DFFA",2,6,0.217391304347826,"erstress"
"1663","DNAJC24",2,6,0.217391304347826,"erstress"
"1664","FKBP5",2,6,0.217391304347826,"erstress"
"1665","P3H1",2,6,0.217391304347826,"erstress"
"1666","PDCD5",2,6,0.217391304347826,"erstress"
"1667","PDIA4",2,6,0.217391304347826,"erstress"
"1668","PEX19",2,6,0.217391304347826,"erstress"
"1669","SGTA",2,6,0.217391304347826,"erstress"
"1670","SGTB",2,6,0.217391304347826,"erstress"
"1671","UNC45A",2,6,0.217391304347826,"erstress"
"1672","UNC45B",2,6,0.217391304347826,"erstress"
"1673","AHSP",2,6,0.217391304347826,"erstress"
"1674","AIP",2,6,0.217391304347826,"erstress"
"1675","APCS",2,6,0.217391304347826,"erstress"
"1676","CALR3",2,6,0.217391304347826,"erstress"
"1677","CCT3",2,6,0.217391304347826,"erstress"
"1678","CCT4",2,6,0.217391304347826,"erstress"
"1679","CCT5",2,6,0.217391304347826,"erstress"
"1680","CCT6B",2,6,0.217391304347826,"erstress"
"1681","CCT7",2,6,0.217391304347826,"erstress"
"1682","CCT8",2,6,0.217391304347826,"erstress"
"1683","CDC37",2,6,0.217391304347826,"erstress"
"1684","CDC37L1",2,6,0.217391304347826,"erstress"
"1685","CLGN",2,6,0.217391304347826,"erstress"
"1686","CLPX",2,6,0.217391304347826,"erstress"
"1687","ERO1B",2,6,0.217391304347826,"erstress"
"1688","GRPEL1",2,6,0.217391304347826,"erstress"
"1689","GRPEL2",2,6,0.217391304347826,"erstress"
"1690","HSP90AA5P",2,6,0.217391304347826,"erstress"
"1691","HSP90AB2P",2,6,0.217391304347826,"erstress"
"1692","HSP90AB3P",2,6,0.217391304347826,"erstress"
"1693","HSP90AB4P",2,6,0.217391304347826,"erstress"
"1694","HSP90B2P",2,6,0.217391304347826,"erstress"
"1695","LMAN1",2,6,0.217391304347826,"erstress"
"1696","MKKS",2,6,0.217391304347826,"erstress"
"1697","NKTR",2,6,0.217391304347826,"erstress"
"1698","NUDC",2,6,0.217391304347826,"erstress"
"1699","NUDCD2",2,6,0.217391304347826,"erstress"
"1700","NUDCD3",2,6,0.217391304347826,"erstress"
"1701","PDRG1",2,6,0.217391304347826,"erstress"
"1702","PFDN2",2,6,0.217391304347826,"erstress"
"1703","PFDN4",2,6,0.217391304347826,"erstress"
"1704","PFDN5",2,6,0.217391304347826,"erstress"
"1705","PFDN6",2,6,0.217391304347826,"erstress"
"1706","PPIAL4A",2,6,0.217391304347826,"erstress"
"1707","PPIAL4C",2,6,0.217391304347826,"erstress"
"1708","PPIAL4D",2,6,0.217391304347826,"erstress"
"1709","PPIAL4E",2,6,0.217391304347826,"erstress"
"1710","PPIAL4F",2,6,0.217391304347826,"erstress"
"1711","PPIAL4G",2,6,0.217391304347826,"erstress"
"1712","PPIAL4H",2,6,0.217391304347826,"erstress"
"1713","PPIC",2,6,0.217391304347826,"erstress"
"1714","PPIG",2,6,0.217391304347826,"erstress"
"1715","PPIH",2,6,0.217391304347826,"erstress"
"1716","PPIL6",2,6,0.217391304347826,"erstress"
"1717","RP2",2,6,0.217391304347826,"erstress"
"1718","SIL1",2,6,0.217391304347826,"erstress"
"1719","TCP1",2,6,0.217391304347826,"erstress"
"1720","TTC1",2,6,0.217391304347826,"erstress"
"1721","HSPA4",2,6,0.217391304347826,"erstress"
"1722","HSP90AA1",3,10,0.166666666666667,"erstress"
"1723","HSP90AB1",3,10,0.166666666666667,"erstress"
"1724","ATXN3L",2,7,0.142857142857143,"erstress"
"1725","UFD1",2,7,0.142857142857143,"erstress"
"1726","DNAJC5",2,7,0.142857142857143,"erstress"
"1727","CHCHD4",2,7,0.142857142857143,"erstress"
"1728","HSPA4L",2,7,0.142857142857143,"erstress"
"1729","PFDN1",2,7,0.142857142857143,"erstress"
"1730","NPM1",2,7,0.142857142857143,"erstress"
"1731","DDIT4",2,7,0.142857142857143,"erstress"
"1732","DDX11",2,8,0.0769230769230769,"erstress"
"1733","HSPB8",2,8,0.0769230769230769,"erstress"
"1734","KLHL15",2,8,0.0769230769230769,"erstress"
"1735","NFE2L2",2,8,0.0769230769230769,"erstress"
"1736","DNAJA2",2,8,0.0769230769230769,"erstress"
"1737","DNAJA3",2,8,0.0769230769230769,"erstress"
"1738","PPIF",2,8,0.0769230769230769,"erstress"
"1739","RUVBL2",2,8,0.0769230769230769,"erstress"
"1740","CDKN1A",1,4,0.0769230769230769,"erstress"
"1741","VCP",3,13,0.037037037037037,"erstress"
"1742","ATXN3",2,9,0.0181818181818182,"erstress"
"1743","BAX",2,9,0.0181818181818182,"erstress"
"1744","CCND1",2,9,0.0181818181818182,"erstress"
"1745","DAXX",2,9,0.0181818181818182,"erstress"
